time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-05T21:17:37.710Z,36.7688333,-121.3751667,7.01,1.03,md,14,135,0.05806,0.06,nc,nc73688926,2022-02-08T05:09:17.368Z,"5km S of Ridgemark, CA",earthquake,0.42,0.72,0.257,10,reviewed,nc,nc
2022-02-05T21:16:34.170Z,38.8291664,-122.8570023,1.94,1.55,md,30,61,0.001622,0.03,nc,nc73688921,2022-02-06T00:01:13.283Z,"10km WNW of The Geysers, CA",earthquake,0.19,0.38,0.07,8,automatic,nc,nc
2022-02-05T21:16:08.480Z,-47.3274,165.3402,10,4,mb,,202,1.482,0.72,us,us7000giap,2022-02-05T22:26:43.040Z,"231 km WSW of Riverton, New Zealand",earthquake,10.7,2,0.259,4,reviewed,us,us
2022-02-05T21:11:17.540Z,19.1991672515869,-155.488494873047,30.4500007629395,1.74000001,md,28,79,,0.209999993,hv,hv72905127,2022-02-05T21:14:36.910Z,"1 km WSW of Pāhala, Hawaii",earthquake,0.73,1.63999999,0.280000001,5,automatic,hv,hv
2022-02-05T21:09:17.800Z,33.055,-115.0096667,-0.2,1.49,ml,13,61,0.08671,0.3,ci,ci40177888,2022-02-07T17:01:38.949Z,"44km NE of Holtville, CA",quarry blast,0.7,31.61,0.117,5,reviewed,ci,ci
2022-02-05T21:08:03.390Z,38.8176651,-122.7959976,2.34,0.84,md,14,59,0.009698,0.02,nc,nc73688916,2022-02-05T21:34:13.375Z,"6km NW of The Geysers, CA",earthquake,0.28,0.97,,1,automatic,nc,nc
2022-02-05T21:07:14.160Z,37.7293333,-122.1328333,3.7,1.44,md,34,49,0.04767,0.08,nc,nc73688911,2022-02-07T22:14:09.951Z,"2km ENE of San Leandro, CA",earthquake,0.17,0.5,0.146,24,reviewed,nc,nc
2022-02-05T21:01:50.670Z,35.11533333,-95.57583333,5.23,1.24,ml,33,100,0.1232758091,0.32,ok,ok2022cnog,2022-02-07T16:18:19.244Z,"8 km E of Crowder, Oklahoma",earthquake,,0.8,0.31,4,reviewed,ok,ok
2022-02-05T20:54:57.720Z,17.9513333333333,-66.8746666666667,16.12,2.17,md,17,195,,0.19,pr,pr71332968,2022-02-05T21:27:26.700Z,"3 km SSE of Maria Antonia, Puerto Rico",earthquake,0.65,0.47,0.0460157937869194,11,reviewed,pr,pr
2022-02-05T20:53:06.360Z,52.0196666666667,178.326666666667,3.68,1.56,ml,4,351,,0.2,av,av91048973,2022-02-06T22:24:35.940Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.22,0.97,0.187739954826469,4,reviewed,av,av
2022-02-05T20:48:06.505Z,38.6351,-118.572,7.3,0.9,ml,11,97.32,0.271,0.1229,nn,nn00833302,2022-02-05T20:52:18.688Z,"13 km NNE of Hawthorne, Nevada",earthquake,,18.4,0.35,6,automatic,nn,nn
2022-02-05T20:39:11.869Z,36.76,-98.06433333,7,2.31,ml,96,111,0.09808075321,0.21,ok,ok2022cnnm,2022-02-07T14:47:20.750Z,"Oklahoma",earthquake,,0.4,0.19,20,reviewed,ok,ok
2022-02-05T20:25:56.820Z,37.3856667,-121.7368333,6.91,1.15,md,24,51,0.02853,0.07,nc,nc73688901,2022-02-07T21:31:10.710Z,"8km ENE of Alum Rock, CA",earthquake,0.23,0.46,0.211,23,reviewed,nc,nc
2022-02-05T20:23:03.811Z,63.7709,-149.2482,59.2,1.6,ml,,,,1.31,ak,ak0221nve3n1,2022-02-06T07:52:02.305Z,"16 km SW of Healy, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-02-05T20:22:53.360Z,38.7971649,-122.7806702,3.66,0.87,md,24,68,0.006922,0.02,nc,nc73688896,2022-02-05T20:40:13.067Z,"3km NW of The Geysers, CA",earthquake,0.27,0.58,0.34,4,automatic,nc,nc
2022-02-05T20:20:21.270Z,51.8558333333333,-177.887833333333,5.53,0.19,ml,6,186,,0.27,av,av91480366,2022-02-06T21:48:00.690Z,"86 km W of Adak, Alaska",earthquake,0.96,2.13,0.224728564968519,6,reviewed,av,av
2022-02-05T20:18:27.502Z,61.6155,-150.4138,54.8,1.7,ml,,,,0.41,ak,ak0221nvd2vy,2022-02-05T20:21:41.778Z,"9 km NNE of Susitna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-05T20:14:25.960Z,19.1944999694824,-155.467330932617,36,2.33999991,md,41,103,,0.109999999,hv,hv72905092,2022-02-05T20:17:36.350Z,"1 km SE of Pāhala, Hawaii",earthquake,0.61,0.899999976,0.370000005,17,automatic,hv,hv
2022-02-05T20:12:58.294Z,3.6955,126.7518,47.14,4.6,mb,,103,2.968,0.72,us,us7000gia9,2022-02-05T23:55:03.040Z,"236 km SE of Sarangani, Philippines",earthquake,7.9,7.7,0.07,61,reviewed,us,us
2022-02-05T20:11:35.610Z,46.89066666666667,-121.98933333333333,11.76,0.81,ml,12,216,0.03236,0.07,uw,uw61814901,2022-02-06T05:33:40.300Z,"15 km NNE of Ashford, Washington",earthquake,0.6,0.41,0.18003159775094235,3,reviewed,uw,uw
2022-02-05T20:11:07.411Z,38.6683,-119.7589,3.1,0.8,ml,9,123,0.094,0.1024,nn,nn00833301,2022-02-07T16:57:41.334Z,"3 km SE of Markleeville, California",earthquake,,6.3,0.49,5,reviewed,nn,nn
2022-02-05T20:10:01.545Z,-7.2969,121.2748,10,4.4,mb,,107,1.636,0.54,us,us7000gia8,2022-02-05T23:06:22.040Z,"170 km NNE of Ruteng, Indonesia",earthquake,5.8,1.8,0.144,14,reviewed,us,us
2022-02-05T20:05:42.258Z,38.6702,-119.7564,4.5,1.1,ml,12,133.42,0.097,0.1067,nn,nn00833299,2022-02-07T16:51:29.781Z,"3 km SE of Markleeville, California",earthquake,,3.1,0.48,6,reviewed,nn,nn
2022-02-05T20:01:48.990Z,61.6835,-148.2287,26.6,1.2,ml,,,,0.24,ak,ak0221nv9hdf,2022-02-05T20:04:59.768Z,"17 km SE of Chickaloon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-05T19:48:44.170Z,51.3231666666667,-178.929333333333,13.7,1.66,ml,7,310,,0.22,av,av91480326,2022-02-06T19:51:30.460Z,"170 km WSW of Adak, Alaska",earthquake,2.91,0.97,0.435772414907498,7,reviewed,av,av
2022-02-05T19:39:00.630Z,37.3888333,-121.7453333,3.11,1.01,md,18,52,0.0246,0.07,nc,nc73688891,2022-02-07T19:07:13.820Z,"8km ENE of Alum Rock, CA",earthquake,0.23,0.51,0.156,17,reviewed,nc,nc
2022-02-05T19:37:19.350Z,38.855999,-122.829834,4.74,0.87,md,5,204,0.02555,0.01,nc,nc73688886,2022-02-05T20:11:22.884Z,"10km WNW of Cobb, CA",earthquake,1.47,3.31,,1,automatic,nc,nc
2022-02-05T19:36:08.620Z,37.4546,20.3462,25.62,4.3,mb,,100,2.436,0.91,us,us7000gia1,2022-02-05T22:56:05.040Z,"51 km SW of Lithakiá, Greece",earthquake,6.3,9.2,0.201,7,reviewed,us,us
2022-02-05T19:32:03.831Z,38.042,-118.6147,12.9,2.1,ml,21,78.81,0.227,0.1235,nn,nn00833294,2022-02-07T16:08:01.387Z,"27 km NNW of Benton, California",earthquake,,1.1,0.54,8,reviewed,nn,nn
2022-02-05T19:25:23.760Z,38.8051682,-122.8065033,1.41,0.74,md,14,52,0.009187,0.02,nc,nc73688876,2022-02-05T19:59:22.803Z,"5km NW of The Geysers, CA",earthquake,0.25,0.57,0.11,2,automatic,nc,nc
2022-02-05T19:17:02.790Z,34.1778333,-116.8333333,7.88,1.1,ml,19,92,0.1111,0.1,ci,ci40177856,2022-02-08T01:06:53.194Z,"9km S of Big Bear City, CA",earthquake,0.23,0.89,0.117,16,reviewed,ci,ci
2022-02-05T19:14:34.863Z,52.987,-171.8104,5,3.1,ml,,174,1.171,1.09,us,us7000giax,2022-02-05T22:47:18.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,6.2,1.9,0.081,20,reviewed,us,us
2022-02-05T19:14:05.160Z,33.7293333,-116.8113333,17.43,0.57,ml,19,94,0.08299,0.19,ci,ci40177848,2022-02-06T18:15:23.855Z,"8km ESE of Valle Vista, CA",earthquake,0.43,0.65,0.102,6,reviewed,ci,ci
2022-02-05T19:13:10.103Z,60.8908,-150.596,35,1.5,ml,,,,0.58,ak,ak0221nuqjcy,2022-02-05T19:16:44.394Z,"6 km SE of Point Possession, Alaska",earthquake,,7.9,,,automatic,ak,ak
2022-02-05T19:09:32.760Z,39.8021667,-123.1815,5.67,1.9,md,17,61,0.0907,0.14,nc,nc73688871,2022-02-07T20:33:11.338Z,"6km E of Covelo, CA",earthquake,0.33,1.32,0.114,14,reviewed,nc,nc
2022-02-05T18:56:11.440Z,33.3846667,-116.2815,11.49,0.84,ml,26,120,0.03236,0.17,ci,ci40177840,2022-02-07T16:59:22.939Z,"17km NNE of Borrego Springs, CA",earthquake,0.27,0.64,0.119,9,reviewed,ci,ci
2022-02-05T18:55:55.950Z,33.486,-116.4535,12.89,0.34,ml,7,315,0.09632,0.06,ci,ci37388612,2022-02-07T16:51:12.033Z,"22km ESE of Anza, CA",earthquake,0.78,0.49,0.052,2,reviewed,ci,ci
2022-02-05T18:55:22.140Z,19.1683330535889,-155.363494873047,30.0400009155273,1.96000004,md,34,227,,0.119999997,hv,hv72905017,2022-02-05T19:00:52.530Z,"12 km ESE of Pāhala, Hawaii",earthquake,0.76,1.00999999,0.980000019,3,automatic,hv,hv
2022-02-05T18:53:07.100Z,33.4795,-116.4391667,11.65,0.17,ml,13,82,0.1093,0.17,ci,ci40177824,2022-02-06T17:58:21.073Z,"23km ESE of Anza, CA",earthquake,0.44,0.98,0.128,5,reviewed,ci,ci
2022-02-05T18:48:17.480Z,59.362,-153.4365,-0.61,0.13,ml,7,135,,0.23,av,av91049043,2022-02-07T22:08:35.330Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.24,0.3,0.356777331519541,7,reviewed,av,av
2022-02-05T18:47:56.674Z,63.1394,-150.9243,130.6,1.8,ml,,,,0.19,ak,ak0221nuchoz,2022-02-05T19:08:33.339Z,"60 km SE of Denali National Park, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-02-05T18:39:15.230Z,38.8318329,-122.8148346,1.27,0.85,md,15,55,0.01748,0.01,nc,nc73688866,2022-02-05T19:00:17.462Z,"8km NW of The Geysers, CA",earthquake,0.25,0.75,,1,automatic,nc,nc
2022-02-05T18:34:34.700Z,33.4816667,-116.4401667,12.26,1.34,ml,13,121,0.04334,0.18,ci,ci37389084,2022-02-08T00:53:03.104Z,"23km ESE of Anza, CA",earthquake,0.52,1.33,0.118,10,reviewed,ci,ci
2022-02-05T18:34:28.710Z,33.4813333,-116.4343333,14.08,1.88,ml,32,71,0.04257,0.13,ci,ci37388964,2022-02-08T00:47:42.070Z,"23km SSW of La Quinta, CA",earthquake,0.2,0.49,0.132,67,reviewed,ci,ci
2022-02-05T18:34:20.810Z,33.478,-116.4426667,14.16,2.03,ml,67,40,0.04745,0.15,ci,ci40177816,2022-02-08T00:16:00.900Z,"23km ESE of Anza, CA",earthquake,0.15,0.24,0.185,34,reviewed,ci,ci
2022-02-05T18:30:47.470Z,38.8118324,-122.8261642,2.23,0.97,md,18,59,0.003782,0.02,nc,nc73688856,2022-02-05T20:34:12.026Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.46,0.2,3,automatic,nc,nc
2022-02-05T18:21:35.320Z,34.0151667,-116.7151667,13.88,0.95,ml,34,54,0.06049,0.13,ci,ci40177800,2022-02-07T21:54:29.176Z,"13km NNE of Cabazon, CA",earthquake,0.18,0.39,0.111,21,reviewed,ci,ci
2022-02-05T18:21:02.920Z,19.4966666666667,-155.647166666667,6.14,0.93,md,12,92,,0.11,hv,hv72904962,2022-02-07T18:36:18.730Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.73,0.126672208261285,5,reviewed,hv,hv
2022-02-05T18:17:08.093Z,61.7628,-150.7548,56.7,1.8,ml,,,,0.41,ak,ak0221nu5ygq,2022-02-05T18:27:38.611Z,"Southern Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-02-05T18:16:29.449Z,35.78133333,-97.94266667,5,1.4,ml,41,62,0.1763653911,0.41,ok,ok2022cniu,2022-02-07T15:42:21.977Z,"6 km NNE of Okarche, Oklahoma",earthquake,,1,0.27,4,reviewed,ok,ok
2022-02-05T18:15:38.060Z,18.1323333333333,-66.0776666666667,31.81,2.17,md,6,88,,0.08,pr,pr71332953,2022-02-05T18:28:54.500Z,"2 km E of G. L. Garcia, Puerto Rico",earthquake,0.56,0.84,0.15064934952909,4,reviewed,pr,pr
2022-02-05T18:12:06.610Z,38.8180008,-122.8059998,3.44,0.35,md,9,86,0.006256,0.01,nc,nc73688851,2022-02-05T20:08:15.862Z,"6km NW of The Geysers, CA",earthquake,0.53,1.57,,1,automatic,nc,nc
2022-02-05T18:11:34.170Z,19.1853332519531,-155.491668701172,32.8499984741211,2.26999998,md,46,84,,0.119999997,hv,hv72904957,2022-02-05T18:14:58.280Z,"2 km SW of Pāhala, Hawaii",earthquake,0.55,0.879999995,1.33000004,23,automatic,hv,hv
2022-02-05T18:07:04.740Z,33.9051667,-116.708,17.69,1.06,ml,32,52,0.06386,0.12,ci,ci40177640,2022-02-07T21:47:34.130Z,"7km E of Cabazon, CA",earthquake,0.17,0.39,0.164,19,reviewed,ci,ci
2022-02-05T17:47:49.360Z,-33.1381,-179.5549,72.63,5.1,mb,,101,4.109,0.85,us,us7000gi9n,2022-02-05T18:15:44.040Z,"south of the Kermadec Islands",earthquake,8.6,6.3,0.099,37,reviewed,us,us
2022-02-05T17:39:26.790Z,35.9466667,-117.6636667,2.67,1.91,ml,26,73,0.01085,0.13,ci,ci40177600,2022-02-06T14:34:42.894Z,"22km E of Little Lake, CA",earthquake,0.18,0.24,0.209,25,reviewed,ci,ci
2022-02-05T17:38:30.710Z,35.801,-117.6201667,6.9,0.75,ml,20,71,0.02357,0.12,ci,ci40177592,2022-02-07T21:40:33.637Z,"20km W of Searles Valley, CA",earthquake,0.17,0.32,0.133,9,reviewed,ci,ci
2022-02-05T17:37:12.630Z,46.256166666666665,-122.61983333333333,15.32,0.65,ml,10,322,0.1957,0.09,uw,uw61814876,2022-02-05T18:27:14.970Z,"22 km E of Castle Rock, Washington",earthquake,1.05,2.04,0.07603226279456032,5,reviewed,uw,uw
2022-02-05T17:34:08.560Z,35.9386667,-117.67,5.19,0.41,ml,13,89,0.01839,0.1,ci,ci37388924,2022-02-07T21:38:06.045Z,"21km E of Little Lake, CA",earthquake,0.26,0.45,0.068,4,reviewed,ci,ci
2022-02-05T17:34:03.660Z,35.9426667,-117.6666667,5.78,0.61,ml,16,68,0.01421,0.05,ci,ci40177584,2022-02-07T21:34:25.803Z,"22km E of Little Lake, CA",earthquake,0.11,0.21,0.22,6,reviewed,ci,ci
2022-02-05T17:31:45.766Z,-47.2772,165.4259,9.49,5.2,mb,,61,1.407,1,us,us7000gi9j,2022-02-05T17:51:32.040Z,"222 km WSW of Riverton, New Zealand",earthquake,6.5,4.8,0.098,41,reviewed,us,us
2022-02-05T17:29:17.150Z,38.8468323,-122.8180008,0.89,1.42,md,20,64,0.008862,0.03,nc,nc73688836,2022-02-05T19:27:16.630Z,"9km WNW of Cobb, CA",earthquake,0.21,0.38,0.01,4,automatic,nc,nc
2022-02-05T17:15:04.010Z,46.2375,-122.6305,14.29,0.9400000000000001,ml,14,124,0.1981,0.13,uw,uw61814866,2022-02-05T17:54:56.230Z,"21 km E of Castle Rock, Washington",earthquake,0.49,1.74,0.1487981007879941,7,reviewed,uw,uw
2022-02-05T17:11:41.140Z,38.8344994,-122.8186646,1.8,0.85,md,14,62,0.01296,0.02,nc,nc73688831,2022-02-05T19:00:16.462Z,"8km NW of The Geysers, CA",earthquake,0.31,0.78,,1,automatic,nc,nc
2022-02-05T17:11:17.902Z,-20.6216,-177.8461,527.83,4.3,mb,,141,4.817,0.83,us,us7000gj0f,2022-02-08T04:24:39.040Z,"280 km WNW of Haveluloto, Tonga",earthquake,15.7,8.7,0.129,17,reviewed,us,us
2022-02-05T17:06:12.241Z,60.7442,-150.9163,61.7,1.4,ml,,,,0.42,ak,ak0221nti6aw,2022-02-05T17:09:49.502Z,"21 km ENE of Nikiski, Alaska",earthquake,,2.4,,,automatic,ak,ak
2022-02-05T17:05:19.220Z,48.1405,-121.8945,16.76,2.05,ml,29,54,0.05887,0.17,uw,uw61814851,2022-02-07T00:51:43.902Z,"8 km NE of Granite Falls, Washington",earthquake,0.3,0.43,0.10295271356189373,7,reviewed,uw,uw
2022-02-05T17:02:51.680Z,35.8001667,-117.6226667,6.83,0.85,ml,22,71,0.02568,0.11,ci,ci40177560,2022-02-07T21:31:22.345Z,"20km W of Searles Valley, CA",earthquake,0.15,0.31,0.107,10,reviewed,ci,ci
2022-02-05T17:02:07.460Z,44.3183333,-115.1691667,9.9,1.51,ml,7,125,0.932,0.19,mb,mb80537709,2022-02-07T16:15:24.760Z,"21 km WNW of Stanley, Idaho",earthquake,0.66,1.38,0.155,6,reviewed,mb,mb
2022-02-05T17:00:03.190Z,40.51,-112.1485,-2,1.5,md,8,125,0.07319,0.07,uu,uu60480537,2022-02-07T16:29:58.570Z,"5 km SSW of Bingham Canyon, Utah",quarry blast,0.36,31.61,0.543,5,reviewed,uu,uu
2022-02-05T16:59:41.110Z,19.482,-155.648666666667,4.71,2.01,ml,15,107,,0.09,hv,hv72904882,2022-02-05T17:48:15.400Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.88,0.154021409511221,10,reviewed,hv,hv
2022-02-05T16:46:36.260Z,38.8313332,-122.8193359,1.89,0.97,md,15,52,0.01073,0.02,nc,nc73688826,2022-02-05T18:34:15.298Z,"8km NW of The Geysers, CA",earthquake,0.26,0.54,0.21,3,automatic,nc,nc
2022-02-05T16:35:09.790Z,38.1605,-110.579,5.95,1.83,md,7,121,0.2566,0.11,uu,uu60480532,2022-02-07T16:26:50.320Z,"26 km SSE of Hanksville, Utah",earthquake,0.72,31.61,0.065,3,reviewed,uu,uu
2022-02-05T16:30:40.930Z,19.1286659240723,-155.405502319336,32.1599998474121,1.74000001,md,40,181,,0.109999999,hv,hv72904857,2022-02-05T16:35:36.640Z,"11 km SE of Pāhala, Hawaii",earthquake,0.73,1.00999999,0.460000008,5,automatic,hv,hv
2022-02-05T16:25:03.109Z,36.452,-98.75116667,10.26,1.42,ml,36,48,0.02699470272,0.18,ok,ok2022cnfc,2022-02-07T16:06:52.505Z,"18 km SE of Waynoka, Oklahoma",earthquake,,0.4,0.34,5,reviewed,ok,ok
2022-02-05T16:24:48.410Z,19.4813333333333,-155.654666666667,5.48,0.89,md,15,112,,0.1,hv,hv72904847,2022-02-05T17:58:04.370Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.68,0.132013269653461,6,reviewed,hv,hv
2022-02-05T16:20:05.250Z,19.2024993896484,-155.386993408203,30.9799995422363,1.95000005,md,45,169,,0.129999995,hv,hv72904837,2022-02-05T16:23:18.580Z,"9 km E of Pāhala, Hawaii",earthquake,0.53,0.730000019,1.08000004,18,automatic,hv,hv
2022-02-05T16:11:00.370Z,38.833168,-122.8174973,1.46,0.36,md,6,141,0.01135,0.01,nc,nc73688816,2022-02-05T16:43:14.592Z,"8km NW of The Geysers, CA",earthquake,0.61,1.83,,1,automatic,nc,nc
2022-02-05T16:06:43.970Z,46.2605,-122.62516666666667,14.71,0.55,ml,9,323,0.2006,0.09,uw,uw61814841,2022-02-05T18:21:43.430Z,"21 km E of Castle Rock, Washington",earthquake,1.31,2.58,0.1474828781327262,5,reviewed,uw,uw
2022-02-05T16:05:35.311Z,61.6616,-147.8274,39.2,1.4,ml,,,,0.13,ak,ak0221nswkrf,2022-02-05T16:10:03.030Z,"18 km SSW of Glacier View, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-05T16:04:17.000Z,39.2556667,-123.1636667,5.1,1.2,md,8,283,0.1178,0.06,nc,nc73688811,2022-02-05T21:44:13.575Z,"4km ESE of Redwood Valley, CA",earthquake,0.99,1.87,0.074,6,reviewed,nc,nc
2022-02-05T15:57:30.970Z,19.1943340301514,-155.386505126953,33.3800010681152,2.02999997,md,43,172,,0.119999997,hv,hv72904822,2022-02-05T16:00:52.410Z,"9 km E of Pāhala, Hawaii",earthquake,0.75,1.08000004,0.289999992,17,automatic,hv,hv
2022-02-05T15:53:14.940Z,39.2338333,-123.1856689,4.44,1.24,md,6,165,0.09395,0.03,nc,nc73688801,2022-02-05T17:42:14.953Z,"4km SSE of Redwood Valley, CA",earthquake,0.47,2,0.11,3,automatic,nc,nc
2022-02-05T15:25:02.805Z,61.4129,-152.0681,18,1,ml,,,,0.67,ak,ak0221nsf8rn,2022-02-05T15:32:38.821Z,"60 km WNW of Beluga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-05T15:16:44.590Z,38.8148333,-112.1105,5.49,1.66,ml,11,146,0.04248,0.23,uu,uu60480527,2022-02-07T16:18:04.680Z,"5 km NNW of Richfield, Utah",earthquake,1.02,2.16,0.068,3,reviewed,uu,uu
2022-02-05T15:13:51.210Z,38.8048325,-122.7941666,0.68,0.34,md,10,143,0.003254,0.02,nc,nc73688796,2022-02-05T16:07:16.370Z,"4km NW of The Geysers, CA",earthquake,0.36,0.72,,1,automatic,nc,nc
2022-02-05T15:13:44.900Z,38.8055,-122.7928314,1.03,0.87,md,11,62,0.003131,0.02,nc,nc73688791,2022-02-05T17:11:11.759Z,"4km NW of The Geysers, CA",earthquake,0.31,0.59,0.72,2,automatic,nc,nc
2022-02-05T15:13:36.393Z,54.5973,-163.3228,18.8,1.9,ml,,,,0.5,ak,ak0221nscvfa,2022-02-05T21:29:09.879Z,"29 km S of False Pass, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-02-05T15:07:24.817Z,62.4186,-149.5844,44.9,1.7,ml,,,,0.69,ak,ak0221nsbjrv,2022-02-05T15:15:06.499Z,"26 km E of Chase, Alaska",earthquake,,1,,,automatic,ak,ak
2022-02-05T15:06:05.770Z,19.419,-155.608333333333,-0.78,0.97,md,9,124,,0.11,hv,hv72904757,2022-02-05T18:03:52.320Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.56,0.0516378145624674,3,reviewed,hv,hv
2022-02-05T14:58:08.620Z,38.8121681,-122.7929993,3.13,0.34,md,10,69,0.004564,0.01,nc,nc73688786,2022-02-05T17:15:15.788Z,"5km NW of The Geysers, CA",earthquake,0.44,1.45,,1,automatic,nc,nc
2022-02-05T14:55:02.300Z,33.9063333,-117.8081667,4.57,1.12,ml,28,83,0.022,0.19,ci,ci40177496,2022-02-06T17:22:18.522Z,"2km NNE of Yorba Linda, CA",earthquake,0.3,0.43,0.128,17,reviewed,ci,ci
2022-02-05T14:50:31.220Z,19.4285,-155.615833333333,-1.06,2.85,md,46,77,,0.14,hv,hv72904732,2022-02-07T20:11:44.880Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.18,0.27,0.160863573615655,17,reviewed,hv,hv
2022-02-05T14:49:23.560Z,19.4228333333333,-155.606666666667,-0.76,0.55,md,11,87,,0.12,hv,hv72904727,2022-02-05T18:07:57.000Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.51,0.0878085076360331,5,reviewed,hv,hv
2022-02-05T14:42:51.600Z,51.8606666666667,-177.8165,2.29,0.66,ml,6,247,,0.08,av,av91480141,2022-02-06T21:39:24.600Z,"81 km W of Adak, Alaska",earthquake,0.54,1.2,0.235258245788848,6,reviewed,av,av
2022-02-05T14:40:56.830Z,38.7836685,-122.7643356,2.2,0.36,md,8,154,0.02073,0.05,nc,nc73688771,2022-02-05T16:49:15.635Z,"1km NW of The Geysers, CA",earthquake,0.82,1.96,,1,automatic,nc,nc
2022-02-05T14:40:08.430Z,39.306,-122.8161667,-0.59,1.5,md,9,97,0.165,0.14,nc,nc73688776,2022-02-05T21:17:16.283Z,"17km SE of Lake Pillsbury, CA",earthquake,0.4,1.57,0.101,8,reviewed,nc,nc
2022-02-05T14:32:09.330Z,38.8258324,-122.7836685,1.39,0.83,md,13,103,0.0117,0.03,nc,nc73688766,2022-02-05T16:23:21.469Z,"5km W of Cobb, CA",earthquake,0.42,0.64,0.45,2,automatic,nc,nc
2022-02-05T14:21:16.484Z,62.2393,-150.9323,74.2,1,ml,,,,0.21,ak,ak0221nrt3kl,2022-02-05T14:32:51.384Z,"29 km SSW of Petersville, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-02-05T14:20:15.260Z,34.7266667,-117.8086667,9.03,1.26,ml,28,120,0.04024,0.12,ci,ci40177488,2022-02-06T17:13:58.470Z,"13km N of Lake Los Angeles, CA",earthquake,0.22,0.47,0.176,18,reviewed,ci,ci
2022-02-05T14:17:16.100Z,19.1843338012695,-155.492492675781,34.7799987792969,2.28999996,md,45,137,,0.140000001,hv,hv72904687,2022-02-05T14:20:39.470Z,"2 km SW of Pāhala, Hawaii",earthquake,0.45,0.959999979,0.389999986,21,automatic,hv,hv
2022-02-05T14:17:10.340Z,35.0381667,-119.0955,9.44,1.66,ml,29,45,0.02253,0.24,ci,ci40177480,2022-02-07T21:26:02.751Z,"18km NW of Grapevine, CA",earthquake,0.3,0.64,0.164,25,reviewed,ci,ci
2022-02-05T14:16:36.580Z,36.5398333,-121.0275,2.29,2.2,mh,14,112,0.03978,0.17,nc,nc73688756,2022-02-07T19:44:12.042Z,"10km E of Pinnacles, CA",earthquake,0.44,1.11,,0,reviewed,nc,nc
2022-02-05T14:15:56.320Z,19.1704998016357,-155.492828369141,32.5800018310547,1.83000004,md,30,156,,0.180000007,hv,hv72904682,2022-02-05T14:19:06.490Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.73,1.25999999,0.109999999,5,automatic,hv,hv
2022-02-05T14:13:55.110Z,19.2084999084473,-155.510665893555,25.5699996948242,2.20000005,md,31,140,,0.349999994,hv,hv72904677,2022-02-05T14:19:26.250Z,"3 km W of Pāhala, Hawaii",earthquake,1.49,2.83999991,0.419999987,21,automatic,hv,hv
2022-02-05T14:13:50.920Z,19.2360000610352,-155.408660888672,33.310001373291,2.06,ml,47,134,,0.129999995,hv,hv72904672,2022-02-05T14:19:21.200Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.58,0.75,4.52,8,automatic,hv,hv
2022-02-05T14:06:57.930Z,38.8321648,-122.8151703,1.69,0.85,md,7,87,0.009619,0.01,nc,nc73688751,2022-02-05T15:04:10.967Z,"8km NW of The Geysers, CA",earthquake,0.68,1.87,,1,automatic,nc,nc
2022-02-05T14:05:32.580Z,37.4868333,-118.8441667,3.14,1.08,md,18,242,0.1037,0.07,nc,nc73688746,2022-02-05T19:11:23.529Z,"17km WSW of Toms Place, CA",earthquake,0.43,1.62,0.131,18,reviewed,nc,nc
2022-02-05T13:49:26.980Z,36.53466667,-98.96866667,8.33,1.15,ml,22,102,0.04589099462,0.11,ok,ok2022cmzz,2022-02-07T16:00:02.661Z,"9 km WSW of Waynoka, Oklahoma",earthquake,,0.4,0.19,4,reviewed,ok,ok
2022-02-05T13:45:26.260Z,33.5893333,-116.8065,7.98,0.47,ml,20,72,0.03566,0.11,ci,ci40177392,2022-02-07T21:18:58.709Z,"13km WNW of Anza, CA",earthquake,0.2,0.43,0.037,4,reviewed,ci,ci
2022-02-05T13:44:57.375Z,38.1824,-117.7844,8.7,0.9,ml,9,159.75,0.121,0.0799,nn,nn00833285,2022-02-05T13:48:44.786Z,"36 km SE of Mina, Nevada",earthquake,,2.3,0.25,5,automatic,nn,nn
